review,sentiment
diego armando maradona still remains best football player game offered athlete artist documetary world cup forever live memory every football fan around world tremendous unbelievable goal scored country england absolutely point diminishing star although dont undersand spanish appreciate argentine narrator actually cry happiness barely express emotion anything wrote senseless difficult comprehend reader watch know mean,1
forgettable trifle ish norma shearer play fluttery girlish socialite monte carlo caught tussle george sander robert taylor would tempting blame movie failure dull talky script director george cukor never seems interested livening film generally comatose state mostly though fault shearer desperately wanted keep playing young part long could get away inadvertently make cardboard lover bizarre monument aging woman vanity,0
even though first film broken lizard group last one saw mildly enjoyed super trooper managed sit crap club dred beerfest surprised hear earlier film sit high hope hoping funny campus romp friend asked keep mind younger obviously first foray film still disappointed taking away acting comedy skill bl guy ok whole film tiresome clichéd frankly boring actor film really poor acting rugby game even resemble rugby poor showing improved drastically super trooper declined since let hope get back form super trooper,0
mix comedy romance music action horror knockout one reason people rave hong kong cinema looking something totally original look entertainment peak,1
originally aired abc movie week involves two young innocent female college student railroaded prison camp little southern town allowed phone call nobody know follows rape torture beating humiliation degradation leading disturbing conclusion br br tv version time grim nudity beating pretty tame overall feeling sleaziness wore one unrated version even worse plentiful nudity violence extreme one particularly disgusting sequence see cry female prisoner forced strip lesbian guard us yuck nothing wrong exploitation film one go brink get feeling filmmaker enjoy poor woman tortured degraded shoved face like supposed enjoy needlessly downbeat ending help br br giving acting good actually make movie harder watch sick sleazy film recommended,0
may contain spoiler br br clearly ever made film must lot connection see way really surprise one used name allen smithee surprising everyone involved use name br br anyhow begin bad dialogue crummy costume sorry looking film stock unintentional comedy top character inconsistency george w bush college career know funnier guy losing arm snowball slow motion scene baby jack frost getting killed also one great line time uttered film know like another mutant snowman talk kill people snowball great camp film bad film overall,0
watched tenant interpreted horror movie us many trope genre sinister apartment suspicious neighbor apparition mystery hallucination life hero trelkovsky seemed surrounded evil secret force trying drive mad br br last time watched challenged initial interpretation movie horror movie horror sense kafka novel horror fact movie understood literal level lonely man slowly becoming crazy without external influence br br polanski made career three movie dealing madness repulsion particularly like development madness heroine never convinced rosemary baby heroine driven mad evil force tenant might best study paranoia ever made cinema br br trelkovsky young man rent apartment woman killed becomes obsessed slowly start becoming wear clothes put makeup talk like possessed spirit letting wild imagination get best hesitation real imaginary polanski never resolve make fascinating movie many event movie attributed supernatural easily normal cause viewer decide believe br br although favorite polanski movie nevertheless good example ability create suspense portray madness convincing term technically speaking marvel suffice say collaborates film composer philippe sarde legendary director photography sven nykvist bergman dp making movie slow pacing sometimes uninteresting segment may make movie difficult enjoy experience nevertheless,1
filmmaker made rather boring everyman story look interesting complex focusing wife back home time exposed truly original existential french loner br br film documentary hardly ever feel experienced something accidentally profound make profound br br film visually interesting interior moment absolutely loved journey filmmaker took quite lot european credit hopefully pb screen reach wider audience usa,1
strange fate people looking discount bin dvd retailer came across copy deadly instinct collector film either sci fi horror featuring alien monster decided buy mention fact cost five dollar  bargain believe viewing came opinion nothing special research internet discovered film actually called breeder remake tim kincaid horror flick menaced video store mid already seen appreciation deadly instinct grew following discovery br br meteorite crash lawn next private girl college sole teacher ashley played todd jensen  right guy get turned cyborg cult flick cyborg cop four year earlier notice student beginning disappear encountering black haired woman scarred face wearing kinky leather outfit investigation reveals alien creature hitched ride meteorite come earth breed using local womenfolk along local detective belief responsible disappearance ashley try stop monster br br original breeder directed tim kincaid would leave genre make gay porn sci fi horror film actually thinly veiled soft core porn film designed take skin flick genre fan belief one worst film made anyone would want remake quite mystery br br remake actually better effort low budget source film take basic concept alien monster trying interbreed human woman eliminates pornographic element fact film actually tame sex scene nudity even shower scene swearing violence kept minimal level gore may cheat gorehounds make remake film safe whole family kid scared alien monster brings film rating seems bit much br br tameness subject matter aside film fault script featuring good characterization number hole big crash meteor br br mad come review needed bad pun remain interesting br br anyway film setting one problem script failed fix  film set boston building look like belong boston something architecture right another thing college rather large building housing twenty student female course one class  art teacher relationship student janitor somehow escape attention principal mention cop one dimensional stupid real boston pd would good case ever decided sue oh meteor well chance meteor sent saturn check opening credit reach earth onboard propulsion astronomical include chance passenger meteor survive landing br br far acting go todd jensen give dependable performance heroic teacher late kadamba simmons murdered boyfriend shortly film came cut striking figure leather outfit well proving act visual effect run mill credit due filmmaker bringing u cool looking monster,0
old man mouse cartoon would believe men created equally evil kill men order stop hitler bad hitler killing jew well buy mr mouse guess paint pretty picture make cute cartoon reality reality,0
good year film maybe even great one missing gong went long way convincing fan ol oscar little hood ornament good party member br br nomination single title academy disdain one greatest director one wait another year whatever prejudice prevented handing statue allowed give schindler list arguably good half polish br br get wrong schindler classic knocking africa year either mind class behind one epic story suffering hope brought tear big cryer br br maybe music superb cinematography sumptuous likely simply acting whoopi proved u much comedienne danny glover never heard course oprah br br rest history time knew,1
yowsa really want action check babe bomb non stop thriller veteran star martin sheen lead trio supermodel mission stop nuclear terrorism director dean hamilton let heavy plotline get way massive dos teensy swimsuit scene jiggly beach jog hubba hubba hot tub like want action get pearl harbor want babe get eyeful every two minute want go buy video yowsa yowsa yowsa mighty spicy meatball,1
movie full pseudo deep thoughtfulness cloying writerly ness includes canned ham voice unbelievable dialogue dialogue tinny tone deaf way spike sometimes always writing certain character like nonsense film like piece april one hour photo another one br br said comment nothing ryan gosling shown awesome chop believer film prof movie director medium movie rotten fair say fault lie actor,0
movie schlock despite lo fi production link troma production dark fable adult exploitation theme sugar cooky one wonder cast fallen prey said theme weird movie enticing visuals shadow contrast prominent definitely worth look especially fan warhol stylish decadence cruelty wickedness moral albeit twisted gleamed,1
shakespeare fan appreciate ken branagh done bring shakespeare back new generation viewer however movie fall short conveying overall intention play ridiculous musical sequence add alicia silverstone stumbling dialogue reminiscent keanu reef much ado nothing poorly cast role equal excruciating endurance viewing,0
long advertisement movie death tunnel although interesting history waverly hill sanatorium whole ghost theory interpretation ghost orb duplicate dust front flash camera ectoplasmic mist someone cigarette smoke lit camera flash see shadow people drew outline around blurry distortion image scientific explanation suggested phenomenon paranormal perhaps event one would see believe sure make plan visit sanatorium next vacation louisville kentucky,0
time get psycho toy maker named joe petto get make living evil toy kill people go family bad luck simply living house mutant robot son pino get used live br br easily worst hopefully presumably last semi series one previous one look like soft core porn movie without sex nudity kind like low rent hybrid halloween iii puppet master doll bad home movie supposedly started sixth chapter series abandoned never completed hope stay way br br star br br,0
show exhausting watch two number drowned world substitute love paradise sit contemplate opening show go history visually thrilling madonna enters stage via gigantic swarovski crystal ball come ceiling huge screen behind show image horse galloping horse play role show due madonna falling one infamous scene madonna crucifix show huge screen count million number many african child orphaned due aid end website address come anyone interested donating go theme environment image politics religion shown interlude show start music love new york ray light part show one favorite dancer funny hand movement towards end music number song disco inferno mixed song dancer make presence known ending full energy show wrap tune lucky star hung hundred golden balloon fall ceiling end message confessed come dvd worth buying came soundtrack show added bonus jonas akerlund great job footage show keeping consistent style tour,1
sitting big wing chair huge book lap one bela lugosi look camera dreadful vocal delivery sound mocking reading shakespeare intones sloooow ly man constant groping thing unknown drawing endless reach time brings light many startling thing snicker startling seem new lugosi eye bulging raised eyebrow mouth sneering continues new sign age cue visual lightening accompanied sound thunder continues rumble astonishing second br br begin arguably worst film ever made movie almost defies description told semi docudrama style unseen narrator explaining plot story revolves around vicissitude man named glen ed wood jr cross dress hence reference glenda film real structure instead consists mostly random assortment vignette may may relate glen cross dressing motif one long sequence consists unknown woman wriggling sofa followed man whipping woman would today refer br br odd moment bela reappears apparent reason babble inane dialogue like wrong right right wrong pull string dance huh br br twenty percent film visuals consist stock footage accompanied vo relates story motif visuals hence see stock footage bustling city street freeway traffic thunderous herd buffalo playground full kid get worse film cross dressing consecutive second stock footage foundry furnace making hot steel consecutive second battle scene wwii br br even simplest item botched one scene see newspaper headline read man nabbed dressed girl underneath headline clearly glued pasted article tax one favorite scene screen woman spout airplane creator voice sound like inhaled helium br br except performance lyle talbot acting uniformly horrendous production design cheap looking drab gotta love tacky wallpaper editing sloppy background music suitable style elevator b w cinematography way much contrast costume look like something came thrift store br br film bad make plan outer space look like citizen kane comparison know one could make film worse ed wood glen glenda thankfully got bela lugosi every time opened mouth gazed camera big bulging eye fell floor laughing,0
never seen first road house guess movie might get one star even make star movie matter really surprised relatively high rating currently br br reality able finish movie painful went wrong least obvious way pretty much parallel original exactly even though original plot still referenced really make sense work also acting weak never felt like movie yet felt like watching people act even good actor like busey work probably due screenplay maybe awkward editing strangest thing movie feel like mid b movie yet made sure often seems happen sequel reason music look whole overall feel reminds movie saw year ago cinemax late night strangest thing also expecting ja rule come point often reminds current movie rapper actor br br irritating thing love interest girl character seems like total rip lois lane character smallville also quite annoying let forget fakest sounding southern accent heard since walk line realize common place movie accent would work better attempting sound like universal hick place tv anyone southern state ky wv sound exactly sure people desert town az sound like people southeastern state mile away wearing thin year ago b movie technique came writer director make decision br br bottom line would truly recommend fan road house like good movie also seen yet spoil seeing version first original road house one accidental classic people love watch unexpected success like american graffiti dazed confused recently office space fast furious first one napolean dynamite spoil br br never made sequel road house high budget version right actor director sure never top original ex bad news bear longest yard etc least right presentable case example mentioned make low budget network self production road house criminal,0
guess first movie made aware term cult flick totally bad movie help like movie richard boone made better joan van arc staying late watching movie make think much one,1
blonde blonder pamela anderson denise richards almost every scene want movie utterly unreasonable feel like late era carry series longer blazing trail still funny think behind england far mark pamela denise bubbly charming clearly aware masterpiece making although give lot thing told like supporting cast energetic even particularly good see couple duff turn movie already practically forgotten making much difference anything smile really think blonde blonder ace hope hate,1
yep lot shouting screaming cheering arguing celebrating fist clinching high fiving fighting general idea never certain naval knowledge would advantage finer point probably spot many flaw awful film hackman washington usual brilliant plot one could peg pretty early still waiting see submarine film people get argue probably film br br,0
swedish splatter movie world gone insane br br probably still common sight day swedish gore flick b movie business sweden seems trouble day long gone golden day rymdinvasion lappland movie seems trouble much talk still manages somewhat amusing mainly good fx great b movie script acting still pretty bad though actually matter much supposed gore flick nothing go bit wrong reason simply enough blood fill void br br every person know gert fylking good laugh role sgt though nearly laughed as really hilariously bad br br besides good part listed really nothing else recommend unless starved swedish b movie br br,0
slasher around time cheesy rip offs older movie brain well done script reminded videodrome cheesy way said acting go effect make laugh called brain really turkey blood never shown opening sequence make movie worth watching hallucination really nicely done reminded nightmare elm street remember telephone coming alive keep watching flick waiting happening next viewable freak cause gore said blood neither nudity pervert seen worser movie one wished made bloodier,0
never heard movie saw dvd great movie perfect example movie took every cast member make work overhyped typical hollywood movie old overhyped actor current quote list actor could pulled performance movie brought back memory post vietnam war military experience concentrated people sent fight portrayed character fear emotion even volunteered service regular people cut military life remember experience put mildly adapt military life either never forget stayed touch highly recommend think serving present day afganistan basic training trip notice drill sergeant morning people maybe need sensitivity training ha ha ha,1
shining know weird movie movie everyone people claim like horror film always say shining terrific film stanley kubrick classic vision stephen king horror tale madness blood incredible film wither seen heard know line know classic image could forget jack johnny could forget work play make jack dull boy could forget chilling ending film unforgettable honestly opinion kubrick best work know lot argument department lot people say space odyssey clockwork orange even dr strangelove film pioneered film making shining perfected tale isolation madness terrifying image ultimate ghost story crawl underneath skin br br jack torrance jack son danny jack wife wendy arrive overlook hotel closing day elderly african american chef dick hallorann surprise danny speaking telepathically offering ice cream explains danny grandmother shared gift called communication shining danny asks anything afraid hotel particularly room dick tell danny hotel certain shine many memory good advises stay room circumstance danny curiosity room finally get better see room opened danny show injured visibly traumatized jack tell wendy love family seeing wendy think jack abusing danny jack wanders hotel gold room meet ghostly bartender named lloyd danny start calling word redrum frantically scribbling wall go trance withdraws say tony imaginary friend jack sabotage hotel radio cutting communication outside world hallorann received danny telepathic cry help way wendy discovers jack typing endless page manuscript repeating work play make jack dull boy formatted various way horrified jack threatens knock unconscious baseball bat locking storage locker kitchen jack converse grady door locker unlocks releasing danny written redrum lipstick door wendy bedroom look mirror see murder spelled backwards jack pick axe begin chop door leading family living quarter johnny jack legendary image born br br shining one film seriously make time see incredible film still give nightmare jack nicholson performance timeless unforgettable one also feel extremely overlooked shelley duvall scene finding jack rant work incredible look horror see fear face realizing husband mad also another incredible scene jack see ghost woman bathtub honestly one terrifying scene horror cinema reason film well known film perfection simpson shown film film forever stay see trust br br,1
teen agers go old deserted farm house left one dead grandfather unaware several murder decade earlier grandfather made pact devil good harvest guy thought something better sell soul man grandson friend set next sacrifice reason never explained stereotypical teenage son girlfriend black guy white girlfriend two lesbian battle three killer scarecrow tricked like nearly fun sound mostly lot chit chat ball kicking dope smoking lead actor complaining never knowing parent camera work atrocious shaky maybe done hand held camcorder scene maybe good thing since scarecrow look like came kid birthday party apparently could hire two people play three scarecrow best movie seen low budget independent horror movie one pathetic cast crew seems made bunch people knew never acted intention acting thousand dollar believe movie cost make weekend free time hand even lesbian skinny dipping scene lame br br think amusing also writing sequel film one even bothered adding imdb br br rate highly skinny dipping scene matter lame may,0
deserved watch crap worst ever acting awful read comedy expected least smile twice wiling loose hour half life right movie recommend look wall something anything else watch film yoy even watch documentary guy pregnant woman guarantee entertaining actor one forgot name bad surprised hi accepted role anyway want someone eat cheese right film want punish someone,0
soul calibur solid ever new character creation bad as chronicle sword mode home version br br arcade version complete even though character roster smaller home version version definitely pretty two eliminating goofy unrealistic fighting style found home version way disappointed home version perhaps thought much might find much likable straight forward game soul calibur arcade think take become legend,1
footlight parade among best musical comedy extravaganza snappy script star cast including jimmy cagney lovely joan blondell dick powell ruby keeler make film cut rest directed choreographed creative genius busby berkeley film grinning ear ear start finish br br busby course undisputed master hollywood musical gold digger nd street credit dance director footlight parade graced hundred scantily clad chorus girl berkeley trademark elaborate dance number shot one camera busby first director film close ups dancer obsession shapely leg rear view shot amply demonstrated overall effect highly erotic mesmerizing br br boy jimmy cagney play chester kent producer prologue short musical stage production performed movie theater entertain audience talkie shown surrounded crooked partner corporate spy gold digging girlfriend although cagney solid background vaudeville first film showed dancing talent joan blondell memorable cagney wise cracking lovestruck secretary ruby keeler adorable always br br film climax three outstanding production number honeymoon hotel waterfall shanghai lil one masterpiece likely duplicated today hollywood called special effect replaced creative cinematography br br claudia bottom line clever erotic best musical production number ever put celluloid thoroughly enjoyable depression era romp,1
film excuse show people dancing good even dancing slow half entertaining mediocre dirty dancing let alone good dance movie br br love story musical drama comedy movie bit movie fails everything attempt film turn even meaningless film progress br br acting terrible side screenplay definitely trying tell u something relationship fails miserably br br watch moment patrick stewart enters scene think film might get better brightens dull atmosphere second,0
dolph lundgren star former cop boxer search boston kinky scene find killed brother well thought community however along way learns brother enjoyed kinky sex serial killer blame dolph lundgren good movie fact basis performance one would forget lundgren rise fame involved action role said material give lundgren nothing work fact lundgren completely left dry dreary thriller predictable incomprehensible co star danielle brett also good fact film work best center around chemistry lundgren brett indeed film taken time explore relationship film would fairly decent however movie lackluster action non existent plot given enough exploration much boring b around lundgren investigation brother employer film needlessly gory ridiculous lundgren actually really good newcomer danielle brett film lumber one sequence next make movie particularly disappointing anything else though show underrated lundgren actor br br poor,0
real highlight movie death sniveling guy reaction surviving character br br every way film lame rip jaw lake placid alligator little bit godzilla thrown br br standard style horror movie two non starring female take clothes least female lead since obviously better agent br br whole movie surround filming really dumb extreme sport called blood surfing surfer cut surf shark infested water film giant salt water crocodile also happens area people get eaten movie end br br mind bad horror movie really hate dull bad horror movie definitely,0
dumb comedy really good job wasting comedic talent particular dan aykroyd howard hesseman misused badly might chuckled twice film general boring movie little bit stupidity thrown good measure premise although routine still bad plot set film went nowhere waste time misfire,0
movie good think tiffany amber beautiful liked movie anyone tell get hold song movie even soundtrack possible least get name song respective singer tried look amazon com tried cd baby either browsed google get detail would appreciate someone could give answer question know song belong country music sung country artist need title name along singer would recommend movie rather song country loving person,1
opening scene movie man shot arrow hotel room another man bathroom blew light must hep rather way way nothing film robin hood make appearance far could see however bette davis daisey appleby whale august young attractive performed one best role long career hollywood daisey never stopped teasing sexy nightgown called swim suit yacht george brent johnny jones spiral staircase daisey even proposed marriage johnny ferris wheel upside even got black eye davis brent made great couple one suppose rich poor reporter stage davis brent real torrid love affair good reason spark two appeared film liked bette davis george brent film,1
director movie must mentally ill even high accepted direct movie rather stare ceiling hour straight instead punished watch stupid movie parent make watch punishment watch director movie must mentally ill even high accepted direct movie rather stare ceiling hour straight instead punished watch stupid movie parent make watch punishment watch director movie must mentally ill even high accepted direct movie rather stare ceiling hour straight instead punished watch stupid movie parent make watch punishment watch,0
recent boom dating show u television screen reached fevered pitch since first episode bachelor unsuspecting audience since subjected countless clone variation including bachelorette joe millionaire love money execrable married america hoping cash trend simultaneously tap exploit new demographic bravo unleashed disastrous boy meet boy upon world may mercy u br br premise simple designed light hearted eligible gay man courted number suitor eliminated show show one left twist half men actually straight much big deal inherent viciousness scenario kick hearing pay end show gay man pick straight man disguise straight man win cash prize gay man get nothing least nothing parting gift pat back hearty round embarrassed well thanks playing br br like equally painful queer eye straight guy another bravo program show another example stereotype run amok make even worse though fact straight men playing stereotype cash producer show believe put enough hair gel man hair dress abercrombie fitch pair designer sandal strip body hair fat voila gay equivalent putting white performer blackface offensive u like genuinely gay dress act like implies gay variance chance individuality behave like real people like stereotype never mind fact bank suitor sorely lacking kind diversity gym toned white look far scrubbed cleaned br br another example instead fostering acceptance gay dynamic individual capable variance change hollywood taken stereotype run way bank feel genuinely dirty watching show show gay man see unabashed parade soft core pornography masquerading legitimate television,0
thing worse surfer without wave film surfer without wave viewer love surfing film gigantic disappointment since total number minute surfing footage struggle reach three br br story slice life beached surfer waiting perfect wave wave j c sean pertwee aging super surfer flirting commitment girlfriend chloe catherine zeta jones find grown bliss woman love three old surfing friend turn convince hit beach looking monster wave bone yard trouble wave end film story dissipates meandering succession disconnected beach happening br br acting mostly mediocre sean pertwee comical moment mostly acting mundane ewan mcgregor decent drug dealing wild man far interesting peculiar character bunch probably funniest performance turned peter gunn terry turned corpulent body continual sight gag catherine zeta jones sexy usual character really enough meat show much acting ability br br really much comment rated real beach bummer,0
ringmaster jerry springer pathetic excuse wasting film recycled toilet paper recently destroyed confidence art film first made second people went see third people voted best movie ever seen monkey could make movie percent sure would billion time good crappy movie moment even godzilla cool special effect film moment left theater nauseated thing possibly could made movie worse would jerry springer star want stare crap hour half take dump anyone utterly despise movie pity child child child child however contrary springer belief clearly condone child sex,0
watching movie never thought defending honest enough begininning much plot real character latch onto except killer acting better capable br br know three ten stellar review saying shot poorly completely useless etc think set supposed fairly well lighting minimal time natural audience used supposed top look like camcorder snuff film fact time quality probably still high true nobody would make tne minute camera work truly bad br br particularly scary disturbing time one two character come across believable soundtrack get tiring time overall put together cleaner lot camcorder movie,0
worst direction seen close powerful shot every scene consists nothing close ups loses impact br br tony scott beautiful scenery work backdrop mexico cantinas beautiful estate anthony quinn life dusty town costner roll journey revenge unfortunately catch quick glimpse place camera cut picture big giant head even transition scene costner driving alone across mexico quickly cut close br br score dramatic intrusive dictating every emotion feel story handled much better among thing many people pop nowhere help costner along bad writing br br typical thriller storyline many others taken premise done outstanding thing costner way somewhat similar storyline much better movie br br ending completely anticlimactic suffered melodramatic scoring film movie never going great saw mexico less giant head film might watchable,0
excellent performance still good actor around also great directing photography true shakespear must shakespear fan macbeth jason connery moved tear final monolog brief candle gave sphere moral decay dark force human face make interesting helen baxendale credible lady macbeth cheerfull time sometimes look like naughty girl deadly taste blood evil love death decay shakespears lyric one,1
honestly fail understand people love show much friend mine watch since like sci fi tried watch along since plot show sounded promising truth really boring show thing keep awake show video game like cgi effect complete overuse muppets note call muppets actually really look like muppets like alien br br speaking muppets make effect horribly overused show guy could best described alien dwarf hybrid pale girl look like cheesy vamp girl got floating potty mouth frog alien feel unnecessary furthermore even point feel distracted whole storyline lost astronaut br br every episode also much stand alone creator show directed way every episode almost feel like whole show least point see main character muppets whole plot main character getting back earth way much pushed background point acting also quite bad br br conclusion want good sci fi look somewhere else even real sci fi begin opinion since show aimed fantasy element puppetry weird dream going want see muppets suggest watch muppet show feel glad abomination show come end br br way anyone dejavu concept living spaceship ohyeah thats right doctor started concept almost year ago show like collection sci fi leftover script event abandoned good reason picked horrible show,0
spoiler fifth paragraph amazingly frank uh huh uh huh picture otto preminger carlyle production took chance making motion picture association america balked certifying film openly show junky jabbing syringe full heroin arm frank sinatra took chance playing addicted musician falling flat face role required least twice much acting ever done gamble paid movie classic though perfect br br nelson algren novel may great far much going fit comfortably two hour movie man golden arm minute often feel much longer however opinion frankie machine sinatra make film character sub plot involving frankie ultimately frankie addiction everyone everything seems dependent feel keenly pressure get much drum start pounding soundtrack frankie step across street well dressed friend louie br br exaggeration say frank sinatra music career ever really doldrums early limbo day touring big band la vega era eternity established serious actor career singer rebounded well man golden arm still significant challenge whole show sink swim performance pull skill several minute time forgot watching frank sinatra must known junky musician exploited knowledge utmost br br set side side billy wilder masterpiece lost weekend emphasis sociological cause addiction man golden arm whereas birnem ray milland lost weekend seems struggle mostly frankie machine beset external force take refuge needle neither approach wholly right wrong mostly addiction impossible fully explain seems like film might benefited little insight frankie internal struggle br br spoiler one problem film clichéd reliance quitting cold turkey realize man golden arm probably setting trend rather following make better beginning movie frankie appearance kicked habit help doctor treatment facility sort naturally drama film requires backslide found american ideal man face problem alone maybe help good woman place going cold turkey riding sunset kim novak seemed unrealistic end lost weekend similar opinion little less rosy,1
one worst thing film studio exploit tragedy others commercializing shock gore factor order sell ticket able buy birch new diamond necklace another worst thing totally misrepresent true fact incredible saga fabricating event dialog image director liking lastly one worst thing film studio use bottom barrel actor shoot sound stage rented fifty cent day three travesty maker film guilty hand worst movie ever seen seen thousand score good waste celluloid filmmaker ashamed making ashamed negatively exploiting hero story people experienced tragedy firsthand living dead,0
seeing movie first time turner classic list dangerous female multiply appreciation bogart astor version ricardo cortez must getting paid smirk hope remembered dentist brylcreem salesman made actor woman good better well una merkel little better interesting original joel cairo mr gutman competently deliver many individual tic almost nothing set changing atmospherics successor role peter lorre sydney greenstreet humphrey bogart mary astor somehow transcended essential seediness character remake sam spade ruth wonderley br br movie exactly stink lie like big slice ham chief value today reminder great movie like falcon happen scale rate mainly camera work supporting player,0
poor jane austen ought glad around see dreadful wreck adaptation many great jane austen movie come recently one deserves permanently buried along two movie despise man gray flannel suit version david copperfield main beef movie completely miss point book jane austen poking fun gothic mania society much novel tongue cheek movie however serious come across terribly melodramatically lighthearted fun poking flavor austen writing completely conspicuously absent ponderous foray iinto horror meet period drama scene catherine imagination gratuitous uninteresting also henry tilney dreadfully unappealing ask would anyone fall looking fun filled jane austen evening watch emma instead,0
movie really hoping idea make hashed together ineptitude first avp yet horror requiem far worse could imagined br br hope opening moment film inside predator ship almost breathed sigh relief finally saw predator home world throwaway digital matte painting still nice finally see course human poorly written character referred introduced br br one must wonder seems impossible fox make good film alien predator least supposed filmmaker could done homework br br character set manner would expect worst friday th sequel pizza delivery scene cringe inducing every scene character interaction followed bimbo teen non actor make real film make cheap flick alien predator movie good produced concept remember st alien b movie done movie strause brother really missed opportunity could rectified simply knowing alien predator root alien predator film introduced character part larger group alien refinery worker alien marine alien convict predator film generally follow main hero part unit predator arnold special force predator danny glover police easy see filmmaker franchise started go wrong alien ressurrection pirate something avp explorer gun course avp r teen slasher clichés identify concept idea convict returning small town war vet returning seemed set first blood type action hero like many thing never paid br br film making equally devoid rhyme reason sense forward momentum action small sequence build minuscule level tension interest cut away getting interesting taking audience movie every turn action scene though much ballyhooed trailer darkly lit literally impossible tell going fight scene finally occur basically movie hindered many level bad actor combined poor direction atrocious screenplay screenwriter noticed seemed hit every wrong note cliché untalented writer devoid idea could hashed together writing called even direct video quality demonstrate shred respect established lore previous entry series predalien sudden ability shoot alien embryo pregnant woman throat use incubator chestbursters likely brain dead screenwriter needed way alien predator fight given accelerated growth time even first avp quickly possible must meaningless small talk cardboard cutout stick meaning supposed character substitute real character development remember character defined say sheriff leading civilian cache gun officer law bimbo people know predalien wait predator slowly remove mask attack alien still falling nasty series post alien habit hissing time let prey know run earth series devolve character saying people dying need gun writer even work beyond reflects badly fox already destroyed artistic reputation like everyone involved making film suffered mental impairment really inept every level film making process br br effect pretty lousy time around alien look like men suit adi getting lazy creature design alien look like modified leftover alien resurrection bulky musculature around arm learn movie good design good one recycle everything shrouded state darkness create mystery atmosphere simply hide bad creature look like avp stan winston sorely missed fake looking predator face revealed br br many fault list say waste money movie fox beyond caring fan cheap trashy film clearly evidence felt bad taken girlfriend see though free apologized profusely one die hard fan done franchise br br note fox really wanted mindless slasher flick film adaptation original darkhorse comicbook better anything produced franchise post br br signing,0
hard imagine anyone making tom cruise film look good hard indeed one make look good good actually make look like sir john gielgud celebrating good acting day bravura performance br br acting entire ensemble struggled rise risible failed fault part let u fair plot bore much resemblance hg well original butchered carcass human victim film living predecessor bloodied violated remnant attractive predecessor describe plot bit holy say colander kitchen utensil remarkable lot hole unless hole bag case film commend br br fault part demotivated jobbing dvd actor knew full well one assumes exhibition would wind dvd shelf overpriced br br watch yes course miserable sinner deserve punishment,0
really problem rating movie directed brilliantly obviously lot money gere dane intense although screen personality could use bit defining spicing editing cinematography excellent hand one really really sick movie one cannot help wonder whether director like stage specific scene yes one cannot help wonder many copycat movie inspire br br purely artistic term really ask people giving money produce movie,0
movie deceiving ever using suspenseful looking actor like walken play piece junk made look like nothing better play boring role like one fact movie supposed witch really see almost end movie meanwhile sit watch boring film get try get meaning point go whole trail boring actor actress thinking whole time passed another movie decided one waisted money make whole point time useless sitting rather watch cartoon goodness sake leave one alone please,0
gritty presentation decay family value human dignity wake soviet communism vasili pichul film little vera landmark film modern russian cinema pichul brutal drama mark strong departure image sanitized idealism promoted soviet time aleksandrov circus brashly moving social chaos time public spotlight contemporary ukrainian setting intensifies effect first immediacy film time period second utilization locale struggling identity lieu soviet system also nation distinct russian idiom dominated u r br br vera film title character protagonist rebellious adolescent girl dysfunctional family including hard drinking father mother care worn rejecting would beau andrei vera begin destructive primarily sexual relationship college student named sergei despite parent dislike lazy sergei despite sergei rude contempt parent move cramped apartment tension escalate vera father drunkenly stab sergei vera must decide stay loyal intolerable family testifying father acted self defense continue support defend ever detached sergei br br unbearable almost every imaginable way little vera masterfully capture communicates inescapable void left social life collapse communism sexual aggressiveness film first film show explicit sex combined unrelenting presentation social reality marked distinction socialist realism demanded stalin effectively confronted condition former soviet life interesting however public reception many wrote hate mail director star film wildly popular double edged nature film social criticism emerges done correctly film make audience uncomfortable easy solution present viewer hate film filmmaker bringing issue many film come mind somewhat comparable regard larry clark kid harmony korine gummo even popular movie john hughes breakfast club br br recommend film viewer prospect nearly two hour excruciating domestic conflict social miasma overly daunting film absolutely beautiful incredibly challenging despite difficulty watching film moment within profoundly beautiful course socio historic cultural significance film cannot overlooked fact operate even assertive reason watching film,1
really enjoy movie first time turner classic movie actor well brynner steal show like always sexy one movie see brynner emotion actually movie first ever seen laugh play strong larger life serious role movie movie see masculine tough sensitive side brynner brynner seems lady man movie amazing brynner eats glass cup speaks russian tongue drive crazy love understand brynner kerr good chemistry star movie together brynner always die end kind reminds king way,1
brian keith cole wlikerson richard jaeckel wade matlock make excellent villain love intimidating local brutal way possible sneer sexily suggestion might humane way achieve end pity goody goody glenn ford get way,1
episode really hoping mention canceled everything connected show including actor dumped along toxic waste middle ocean somewhere never seen series really dire br br program listed genre comedy best misleading hard believe ben elton could write something bad maybe point lot input writer everything connected episode even laughed br br oh believe ardal hanlon actually stopped hero started instead decision making skill obviously impaired day perhaps simply read realise poor script blessed get wrong hero masterpiece million time better piece junk br br annoy even bet get dvd release well many great tv series getting released,0
